10.110792005434632	0
11.165249976329505	1
12.207958032377064	2
13.250875053927302	3
14.234957983717322	4
15.158207970671356	5
16.077417065389454	6
16.989708063192666	7
17.914375057443976	8
18.82850006222725	9
19.74416698794812	10
20.669125020503998	11
25.59045795351267	12
26.51645801961422	13
27.42808300536126	14
28.344708029180765	15
29.258124995976686	16
30.178042012266815	17
31.10679204110056	18
32.02862502075732	19
32.950625056400895	20
33.862957963719964	21
34.77587504312396	22
35.698291962035	23
36.61437495611608	24
37.536832969635725	25
38.45879202708602	26
44.422667007893324	27
45.439874986186624	28
46.454083058051765	29
47.465292038396	30
48.4293750487268	31
49.34829205740243	32
50.274458015337586	33
51.20041698683053	34
52.114333026111126	35
53.03229205310345	36
53.97112504579127	37
54.91370800882578	38
55.848667048849165	39
56.794082978740335	40
57.74779198691249	41
62.666333047673106	42
63.66362504195422	43
64.67291701119393	44
65.82845805678517	45
67.1610829886049	46
68.17808304913342	47
69.09741705749184	48
70.01712499186397	49
70.94050000887364	50
71.85599999502301	51
72.77650001924485	52
73.69037496391684	53
74.60325001738966	54
75.51800005603582	55
81.50716696400195	56
82.51379197463393	57
83.49500002805144	58
84.4154580263421	59
85.33566701225936	60
86.25762502197176	61
87.17445796355605	62
88.09229196049273	63
89.02954205404967	64
89.97279196046293	65
90.91645805165172	66
91.85358299873769	67
92.79745805542916	68
93.72970799449831	69
94.64687504805624	70
99.63108296506107	71
100.65370798110962	72
101.66754201054573	73
102.6834580115974	74
103.6443329649046	75
104.55833305604756	76
105.47175002284348	77
106.38741706497967	78
107.30254196096212	79
108.23154204990715	80
109.17358298320323	81
110.11629202403128	82
111.06087500229478	83
112.00529197230935	84
117.94525000732392	85
118.86037501972169	86
119.7820829693228	87
120.70412503089756	88
121.62779201753438	89
122.55087506491691	90
123.49945795722306	91
124.51008299831301	92
125.52120804321021	93
126.53287500143051	94
127.55283305887133	95
128.53762495797127	96
129.455209011212	97
130.36499998997897	98
131.28504203632474	99
