15.80391707830131	0
16.955042025074363	1
18.44662509392947	2
34.02125008869916	3
35.417000064626336	4
37.30779199395329	5
53.44270903151482	6
54.886416997760534	7
56.33666703943163	8
57.67420900519937	9
58.65116708446294	10
59.628084069117904	11
73.83287500124425	12
74.82720899861306	13
75.79795899800956	14
76.76608406472951	15
77.74320908356458	16
78.70454201474786	17
79.69875005073845	18
94.73550005350262	19
95.79512500204146	20
97.14283409994096	21
98.25075010303408	22
99.3409170769155	23
100.43283400591463	24
115.43870903551579	25
116.45516706630588	26
117.46725009288639	27
118.49645909387618	28
119.46837499272078	29
120.50045910291374	30
121.50075007230043	31
136.53670903295279	32
137.62504199985415	33
138.61170900054276	34
139.59900103509426	35
140.58275101706386	36
141.56295906286687	37
142.56695902440697	38
143.52954202331603	39
164.54145906027406	40
165.59062607120723	41
168.09291706886142	42
169.10458402708173	43
170.2464590780437	44
184.5697920070961	45
185.5765840737149	46
186.5790419979021	47
187.58183403406292	48
188.58562607783824	49
189.59695904050022	50
190.59958402067423	51
204.58029210567474	52
205.48912603408098	53
206.3913760939613	54
207.29662606026977	55
208.19908403791487	56
209.10158404149115	57
210.00920899678022	58
210.91875107958913	59
225.8338340325281	60
226.73350106924772	61
227.63741703238338	62
228.54170901700854	63
229.4458340620622	64
230.34745908807963	65
231.25258402433246	66
232.15841699857265	67
247.0650840550661	68
247.98712600022554	69
248.89408401213586	70
249.7893760446459	71
250.6936670979485	72
251.59500108566135	73
252.49741703737527	74
266.41808403655887	75
267.3227090854198	76
268.2416670722887	77
269.14658409077674	78
270.10333409998566	79
271.0808760020882	80
272.03066705260426	81
272.97529205679893	82
287.8992090700194	83
288.79937599413097	84
289.70445902086794	85
290.64629203639925	86
291.64591699372977	87
292.639876017347	88
293.64004207309335	89
308.64604201633483	90
309.64787607081234	91
310.63475110568106	92
311.54412601608783	93
312.4468760797754	94
313.3424170082435	95
314.2441260861233	96
315.1446260744706	97
330.0517090829089	98
330.95962600782514	99
